stageid,traversedpath,address1_composite,address1_addresstypecode,address1_city,address1_country,address1_county,address1_fax,address1_freighttermscode,address1_latitude,address1_longitude,address1_name,address1_telephone1,address1_postofficebox,address1_primarycontactname,address1_stateorprovince,address1_line1,address1_line2,address1_line3,address1_telephone2,address1_telephone3,address1_postalcode,address2_composite,address2_addresstypecode,address2_city,address2_country,address2_county,address2_fax,address2_latitude,address2_longitude,address2_name,address2_postofficebox,address2_primarycontactname,address2_stateorprovince,address2_line1,address2_line2,address2_line3,address2_telephone1,address2_telephone2,address2_telephone3,address2_postalcode,address3_composite,address3_addresstypecode,address3_city,address3_county,address3_fax,address3_latitude,address3_longitude,address3_name,address3_postofficebox,address3_primarycontactname,address3_telephone1,address3_telephone2,address3_telephone3,address3_country,address3_stateorprovince,address3_line1,address3_line2,address3_line3,address3_postalcode,aging30,aging30_base,aging60,aging60_base,aging90,aging90_base,anniversary,annualincome,annualincome_base,assistantname,assistantphone,isbackofficecustomer,birthdate,businesscard,telephone1,business2,businesscardattributes,callback,childrensnames,company,contactid,creditonhold,creditlimit,creditlimit_base,customersizecode,department,description,donotbulkemail,donotbulkpostalmail,donotemail,donotfax,donotpostalmail,donotphone,educationcode,emailaddress1,emailaddress2,emailaddress3,employeeid,entityimage,entityimageid,exchangerate,externaluseridentifier,fax,firstname,followemail,ftpsiteurl,fullname,msdyn_gdproptout,gendercode,governmentid,haschildrencode,telephone2,home2,importsequencenumber,jobtitle,lastusedincampaign,lastname,lastonholdtime,leadsourcecode,managername,managerphone,familystatuscode,marketingonly,merged,middlename,mobilephone,nickname,numberofchildren,msdyn_orgchangestatus,onholdtime,pager,participatesinworkflow,paymenttermscode,preferredappointmentdaycode,preferredcontactmethodcode,preferredappointmenttimecode,processid,customertypecode,accountrolecode,salutation,donotsendmm,shippingmethodcode,spousesname,statuscode,statecode,suffix,teamsfollowed,telephone3,territorycode,timespentbymeonemailandmeetings,timezoneruleversionnumber,utcconversiontimezonecode,versionnumber,websiteurl,yomifirstname,yomifullname,yomilastname,yomimiddlename,createdbyexternalparty,transactioncurrencyid,slainvokedid,masterid,modifiedbyexternalparty,originatingleadid,owningbusinessunit,parent_contactid,preferredequipmentid,preferredserviceid,preferredsystemuserid,defaultpricelevelid,slaid
,,"145-0075
Tokyo
Tailspin Grand Central Tower
Japan",,Tokyo,Japan,,,,,,,,,,,Tailspin Grand Central Tower,,,,,145-0075,,Default Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,456-698-4571,,,,,,02fa7133-4fc8-e411-80ee-c4346bac7be8,false,,,Default Value,,,false,false,false,false,false,false,Default Value,mtanara@tailspintoys.com,,,,,,,,,Marco,true,,Marco Tanara,false,,,Default Value,,,,Owner,,Tanara,,Default Value,,,,false,false,,,,,No Feedback,,,false,,,Any,Morning,,Default Value,,,false,Default Value,,Ready To Launch,Active,,,,Default Value,,,,2692711,http://www.tailspintoys.com,,Marco Tanara,,,,,,,,,def60b71-ee73-e911-a9ba-000d3a33bcb9,,,,,,
,,"654 Main St
Mississaugua Ontario L5V 8M4
Canada",,Mississaugua,Canada,,,,,,,,,,Ontario,654 Main St,,,,,L5V 8M4,,Default Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,407-967-2238,,,,,,9c7a70c3-4ec8-e411-80ee-c4346bac7be8,false,,,Default Value,,,false,false,false,false,false,false,Default Value,info@fineartschool.net,,,,,,,,,Shaun,true,,Shaun Beasley,false,,,Default Value,,,,Purchasing Manager,,Beasley,,Default Value,,,,false,false,,,,,No Feedback,,,false,,,Any,Morning,,Default Value,,,false,Default Value,,Ready To Launch,Active,,,,Default Value,,,,2692705,,,Shaun Beasley,,,,,,,,,def60b71-ee73-e911-a9ba-000d3a33bcb9,,,,,,
,,"654 Main St
Mississaugua Ontario L5V 8M4
Canada",,Mississaugua,Canada,,,,,,,,,,Ontario,654 Main St,,,,,L5V 8M4,,Default Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,7/15/1966 12:00:00 AM,,407-967-2240,,,,,,4ba6e5b9-88df-e311-b8e5-6c3be5a8b200,false,,,Default Value,,,false,false,false,false,false,false,Default Value,info@fineartschool.net,,,,,,,,,Tihomir,true,,Tihomir Sasic,false,Male,,Default Value,,,104,,,Sasic,,Default Value,,,,false,false,,,,,No Feedback,,,false,,,Any,Morning,,Default Value,,,false,Default Value,,Ready To Launch,Active,,,,Default Value,,0,,2692704,,,Tihomir Sasic,,,,,,,,,def60b71-ee73-e911-a9ba-000d3a33bcb9,,,,,,
,,"654 Main St
Mississaugua Ontario L5V 8M4
Canada",,Mississaugua,Canada,,,,,,,,,,Ontario,654 Main St,,,,,L5V 8M4,,Default Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,8/20/1969 12:00:00 AM,,408-875-4570,,,,,,39a4e5b9-88df-e311-b8e5-6c3be5a8b200,false,,,Default Value,,,false,false,false,false,false,false,Default Value,info@fineartschool.net,,,,,,,,,Benno,true,,Benno Kurmann,false,Male,,Default Value,,,104,,,Kurmann,,Default Value,,,,false,false,,,,,No Feedback,,,false,,,Any,Morning,,Default Value,,,false,Default Value,,Ready To Launch,Active,,,,Default Value,,0,,2692703,,,Benno Kurmann,,,,,,,,,def60b71-ee73-e911-a9ba-000d3a33bcb9,,,,,,
,,"654 Main St
Mississaugua Ontario L5V 8M4
Canada",,Mississaugua,Canada,,,,,,,,,,Ontario,654 Main St,,,,,L5V 8M4,,Default Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,4/22/1966 12:00:00 AM,,408-875-4572,,,,,,19a2e5b9-88df-e311-b8e5-6c3be5a8b200,false,,,Default Value,,,false,false,false,false,false,false,Default Value,info@fineartschool.net,,,,,,,,,Cliff,true,,Cliff Didcock,false,Male,,Default Value,,,104,,,Didcock,,Default Value,,,,false,false,,,,,No Feedback,,,false,,,Any,Morning,,Default Value,,,false,Default Value,,Ready To Launch,Active,,,,Default Value,,0,,2692702,,,Cliff Didcock,,,,,,,,,def60b71-ee73-e911-a9ba-000d3a33bcb9,,,,,,
,,"654 Main St
Mississaugua Ontario L5V 8M4
Canada",,Mississaugua,Canada,,,,,,,,,,Ontario,654 Main St,,,,,L5V 8M4,,Default Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,8/4/1968 12:00:00 AM,,012-156-8770,,,,,,55a1e5b9-88df-e311-b8e5-6c3be5a8b200,false,,,Default Value,,,false,false,false,false,false,false,Default Value,info@fineartschool.net,,,,,,,,,Nana,true,,Nana Bule,false,Female,,Default Value,,,104,,,Bule,,Default Value,,,,false,false,,,,,No Feedback,,,false,,,Any,Morning,,Default Value,,,false,Default Value,,Ready To Launch,Active,,,,Default Value,,0,,2692700,,,Nana Bule,,,,,,,,,def60b71-ee73-e911-a9ba-000d3a33bcb9,,,,,,
,,"9068 Muir Road
Los Angeles, CA 23532
US",,Los Angeles,US,,,,,,,,,,CA,9068 Muir Road,,,,,23532,,Default Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,9/16/1972 12:00:00 AM,,123-879-9886,,,,,,afa7e5b9-88df-e311-b8e5-6c3be5a8b200,false,,,Default Value,,,false,false,false,false,false,false,Default Value,jamesw@cpandl.com,,,,,,,,,James,true,,James Wittrell,false,Male,,Default Value,,,104,,,Wittrell,,Default Value,,,,false,false,,,,,No Feedback,,,false,,,Any,Morning,,Default Value,,,false,Default Value,,Ready To Launch,Active,,,,Default Value,,0,,2692633,,,James Wittrell,,,,,,,,,def60b71-ee73-e911-a9ba-000d3a33bcb9,,,,,,
,,"9068 Muir Road
Los Angeles, CA 23532
US",,Los Angeles,US,,,,,,,,,,CA,9068 Muir Road,,,,,23532,,Default Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,4/28/1971 12:00:00 AM,,456-698-4561,,,,,,c9a5e5b9-88df-e311-b8e5-6c3be5a8b200,false,,,Default Value,,,false,false,false,false,false,false,Default Value,davidp@cpandl.com,,,,,,,,,David,true,,David Probst,false,Male,,Default Value,,,104,,,Probst,,Default Value,,,,false,false,,,,,No Feedback,,,false,,,Any,Morning,,Default Value,,,false,Default Value,,Ready To Launch,Active,,,,Default Value,,0,,2692632,,,David Probst,,,,,,,,,def60b71-ee73-e911-a9ba-000d3a33bcb9,,,,,,
,,"4405 Balboa Court
Santa Cruz, NM 72052
US",,Santa Cruz,US,,,,,,,,,,NM,4405 Balboa Court,,,,,72052,,Default Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,1/13/1950 12:00:00 AM,,456-698-4582,,,,,,6fa5e5b9-88df-e311-b8e5-6c3be5a8b200,false,,,Default Value,,,false,false,false,false,false,false,Default Value,wparis@cohowinery.com,,,,,,,,,Wilson,true,,Wilson Pais,false,Male,,Default Value,,,104,,,Pais,,Default Value,,,,false,false,,,,,No Feedback,,,false,,,Any,Morning,,Default Value,,,false,Default Value,,Ready To Launch,Active,,,,Default Value,,0,,2692631,,,Wilson Pais,,,,,,,,,def60b71-ee73-e911-a9ba-000d3a33bcb9,,,,,,
,,"9068 Muir Road
Los Angeles, CA 23532
US",,Los Angeles,US,,,,,,,,,,CA,9068 Muir Road,,,,,23532,,Default Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,3/1/1995 12:00:00 AM,,789-741-8539,,,,,,a1a2e5b9-88df-e311-b8e5-6c3be5a8b200,false,,,Default Value,,,false,false,false,false,false,false,Default Value,chrisg@cpandl.com,,,,,,,,,Chris,true,,Chris Gallagher,false,Male,,Default Value,,,104,IT Manager,,Gallagher,,Default Value,,,Married,false,false,,,,,No Feedback,,,false,,,Any,Morning,,Default Value,,,false,Default Value,Heather,Ready To Launch,Active,,,,Default Value,,0,,2692630,,,Chris Gallagher,,,,,,,,,def60b71-ee73-e911-a9ba-000d3a33bcb9,,,,,,
,,"4405 Balboa Court
Santa Cruz, NM 72052
US",,Santa Cruz,US,,,,,,,,,,NM,4405 Balboa Court,,,,,72052,,Default Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,11/26/1975 12:00:00 AM,,178-854-4576,,,,,,9ba2e5b9-88df-e311-b8e5-6c3be5a8b200,false,,,Default Value,,,false,false,false,false,false,false,Default Value,Kari@cohowinery.com,,,,,,,,,Kari,true,,Kari Furse,false,Female,,Default Value,,,104,,,Furse,,Default Value,,,,false,false,,,,,No Feedback,,,false,,,Any,Morning,,Default Value,,,false,Default Value,,Ready To Launch,Active,,,,Default Value,,0,,2692629,,,Kari Furse,,,,,,,,,def60b71-ee73-e911-a9ba-000d3a33bcb9,,,,,,
,,"4405 Balboa Court
Santa Cruz, NM 72052
US",,Santa Cruz,US,,,,,,,,,,NM,4405 Balboa Court,,,,,72052,,Default Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,5/24/1965 12:00:00 AM,,456-698-4581,,,,,,1fa1e5b9-88df-e311-b8e5-6c3be5a8b200,false,,,Default Value,,,false,false,false,false,false,false,Default Value,thomasz@cohowinery.com,,,,,,,,,Tomasz,true,,Tomasz Bochenek,false,Male,,Default Value,,,104,,,Bochenek,,Default Value,,,,false,false,,,,,No Feedback,,,false,,,Any,Morning,,Default Value,,,false,Default Value,,Ready To Launch,Active,,,,Default Value,,0,,2692628,,,Tomasz Bochenek,,,,,,,,,def60b71-ee73-e911-a9ba-000d3a33bcb9,,,,,,
,,"4405 Balboa Court
Santa Cruz, NM 72052
US",,Santa Cruz,US,,,,,,,,,,NM,4405 Balboa Court,,,,,72052,,Default Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,8/19/1955 12:00:00 AM,,123-879-9879,,,,,,51a0e5b9-88df-e311-b8e5-6c3be5a8b200,false,,,Default Value,,,false,false,false,false,false,false,Default Value,Cat@cohowinery.com,,,,,,,,,Cat,true,,Cat Francis,false,Female,,Default Value,,,104,Purchasing Manager,,Francis,,Default Value,,,,false,false,,,,,No Feedback,,,false,,,Any,Morning,,Default Value,,,false,Default Value,,Ready To Launch,Active,,,,Default Value,,0,,2692627,,,Cat Francis,,,,,,,,,def60b71-ee73-e911-a9ba-000d3a33bcb9,,,,,,
,,"9068 Muir Road
Los Angeles, CA 23532
US",,Los Angeles,US,,,,,,,,,,CA,9068 Muir Road,,,,,23532,,Default Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,7/28/1995 12:00:00 AM,,407-967-2241,,,,,,4fa0e5b9-88df-e311-b8e5-6c3be5a8b200,false,,,Default Value,,,false,false,false,false,false,false,Default Value,walter@cpandl.com,,,,,,,,,Walter,true,,Walter Harp,false,Male,,Default Value,,,104,Owner,,Harp,,Default Value,,,,false,false,,,,,No Feedback,,,false,,,Any,Morning,,Default Value,,,false,Default Value,,Ready To Launch,Active,,,,Default Value,,0,,2692626,,,Walter Harp,,,,,,,,,def60b71-ee73-e911-a9ba-000d3a33bcb9,,,,,,
,,"111100 Epping Road
Sydney 0200
Australia",,Sydney,Australia,,,,,,,,,,,111100 Epping Road,,,,,0200,,Default Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,9/25/1968 12:00:00 AM,,178-854-4570,,,,,,55a5e5b9-88df-e311-b8e5-6c3be5a8b200,false,,,Default Value,,,false,false,false,false,false,false,Default Value,fabrico@blueyonderairlines.com,,,,,,,,,Fabricio,true,,Fabricio Noriega,false,Male,,Default Value,,,104,,,Noriega,,Default Value,,,,false,false,,,,,No Feedback,,,false,,,Any,Morning,,Default Value,,,false,Default Value,,Ready To Launch,Active,,,,Default Value,,0,,2692584,,,Fabricio Noriega,,,,,,,,,def60b71-ee73-e911-a9ba-000d3a33bcb9,,,,,,
,,"111100 Epping Road
Sydney 0200
Australia",,Sydney,Australia,,,,,,,,,,,111100 Epping Road,,,,,0200,,Default Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,1/21/1970 12:00:00 AM,,408-875-4579,,,,,,c7a2e5b9-88df-e311-b8e5-6c3be5a8b200,false,,,Default Value,,,false,false,false,false,false,false,Default Value,jimg@blueyonderairlines.com,,,,,,,,,Jim,true,,Jim Glynn,false,Male,,Default Value,,,104,,,Glynn,,Default Value,,,,false,false,,,,,No Feedback,,,false,,,Any,Morning,,Default Value,,,false,Default Value,,Ready To Launch,Active,,,,Default Value,,0,,2692583,,,Jim Glynn,,,,,,,,,def60b71-ee73-e911-a9ba-000d3a33bcb9,,,,,,
,,"Magui Lan
Guangzhou, Guangdong 650031
Republic of China",,Guangzhou,Republic of China,,,,,,,,,,Guangdong,Magui Lan,,,,,650031,,Default Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,8/10/1974 12:00:00 AM,,123-879-9900,,,,,,67a6e5b9-88df-e311-b8e5-6c3be5a8b200,false,,,Default Value,,,false,false,false,false,false,false,Default Value,susanne@adatum.com,,,,,,,,,Susanne,true,,Susanne Schustin,false,Female,,Default Value,,,104,,,Schustin,,Default Value,,,,false,false,,,,,No Feedback,,,false,,,Any,Morning,,Default Value,,,false,Default Value,,Ready To Launch,Active,,,,Default Value,,0,,2692443,,,Susanne Schustin,,,,,,,,,def60b71-ee73-e911-a9ba-000d3a33bcb9,,,,,,
,,"Magui Lan
Guangzhou, Guangdong 650031
Republic of China",,Guangzhou,Republic of China,,,,,,,,,,Guangdong,Magui Lan,,,,,650031,,Default Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,5/7/1994 12:00:00 AM,,111-587-4594,,,,,,5fa5e5b9-88df-e311-b8e5-6c3be5a8b200,false,,,Default Value,,,false,false,false,false,false,false,Default Value,tom@adatum.com,,,,,,,,,Tom,true,,Tom O'Neill,false,Male,,Default Value,,,104,,,O'Neill,,Default Value,,,,false,false,,,,,No Feedback,,,false,,,Any,Morning,,Default Value,,,false,Default Value,,Ready To Launch,Active,,,,Default Value,,0,,2692442,,,Tom O'Neill,,,,,,,,,def60b71-ee73-e911-a9ba-000d3a33bcb9,,,,,,
,,"Magui Lan
Guangzhou, Guangdong 650031
Republic of China",,Guangzhou,Republic of China,,,,,,,,,,Guangdong,Magui Lan,,,,,650031,,Default Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,2/1/1963 12:00:00 AM,,408-875-4575,,,,,,4fa2e5b9-88df-e311-b8e5-6c3be5a8b200,false,,,Default Value,,,false,false,false,false,false,false,Default Value,eva@adatum.com,,,,,,,,,Eva,true,,Eva Elznicova,false,Female,,Default Value,,,104,,,Elznicova,,Default Value,,,,false,false,,,,,No Feedback,,,false,,,Any,Morning,,Default Value,,,false,Default Value,,Ready To Launch,Active,,,,Default Value,,0,,2692441,,,Eva Elznicova,,,,,,,,,def60b71-ee73-e911-a9ba-000d3a33bcb9,,,,,,
,,"Magui Lan
Guangzhou, Guangdong 650031
Republic of China",,Guangzhou,Republic of China,,,,,,,,,,Guangdong,Magui Lan,,,,,650031,,Default Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,12/12/1966 12:00:00 AM,,012-156-8778,,,,,,465b158c-541c-e511-80d3-3863bb347ba8,false,,,Default Value,,"Expansion of Inventory
",false,false,false,false,false,false,Default Value,vincent@adatum.com,,,,,,,,,Vincent,true,,Vincent Lauriant,false,Male,,Default Value,,,,Purchasing Manager,,Lauriant,,Default Value,,,,false,false,,135-548-8797,,,No Feedback,,,false,,,Any,Morning,,Default Value,,,false,Default Value,,Ready To Launch,Active,,,,Default Value,,0,,2692440,http://www.adatum.com,,Vincent Lauriant,,,,,,,,,def60b71-ee73-e911-a9ba-000d3a33bcb9,,,,,,
,,"39, quai du Roosevelt
92130 Paris
France",,Paris,France,,,,,,,,,,,"39, quai du Roosevelt",,,,,92130,,Default Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,10/9/1986 12:00:00 AM,,789-456-7908,,,,,,b5a6e5b9-88df-e311-b8e5-6c3be5a8b200,false,,,Default Value,,,false,false,false,false,false,false,Default Value,hoeyew@consolidatedmessenger.com,,,,,,,,,Hoe Yew,true,,Hoe Yew Soon,false,Male,,Default Value,,,104,,,Soon,,Default Value,,,,false,false,,,,,No Feedback,,,false,,,Any,Morning,,Default Value,,,false,Default Value,,Ready To Launch,Active,,,,Default Value,,0,,2692183,,,Hoe Yew Soon,,,,,,,,,def60b71-ee73-e911-a9ba-000d3a33bcb9,,,,,,
,,"39, quai du Roosevelt
92130 Paris
France",,Paris,France,,,,,,,,,,,"39, quai du Roosevelt",,,,,92130,,Default Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,8/15/1966 12:00:00 AM,,789-741-8624,,,,,,9fa5e5b9-88df-e311-b8e5-6c3be5a8b200,false,,,Default Value,,,false,false,false,false,false,false,Default Value,tphillip@consolidatedmessenger.com,,,,,,,,,Terrence,true,,Terrence Philip,false,Male,,Default Value,,,104,,,Philip,,Default Value,,,,false,false,,,,,No Feedback,,,false,,,Any,Morning,,Default Value,,,false,Default Value,,Ready To Launch,Active,,,,Default Value,,0,,2692182,,,Terrence Philip,,,,,,,,,def60b71-ee73-e911-a9ba-000d3a33bcb9,,,,,,
,,"39, quai du Roosevelt
92130 Paris
France",,Paris,France,,,,,,,,,,,"39, quai du Roosevelt",,,,,92130,,Default Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,7/22/1968 12:00:00 AM,,456-879-4573,,,,,,89a5e5b9-88df-e311-b8e5-6c3be5a8b200,false,,,Default Value,,,false,false,false,false,false,false,Default Value,info@consolidatedmessenger.com,,,,,,,,,Flemming,true,,Flemming Pedersen,false,Male,,Default Value,,,104,Receptionist,,Pedersen,,Default Value,,,,false,false,,,,,No Feedback,,,false,,,Any,Morning,,Default Value,,,false,Default Value,,Ready To Launch,Active,,,,Default Value,,0,,2692181,,,Flemming Pedersen,,,,,,,,,def60b71-ee73-e911-a9ba-000d3a33bcb9,,,,,,
,,"39, quai du Roosevelt
92130 Paris
France",,Paris,France,,,,,,,,,,,"39, quai du Roosevelt",,,,,92130,,Default Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,3/14/1969 12:00:00 AM,,789-741-8556,,,,,,53a0e5b9-88df-e311-b8e5-6c3be5a8b200,false,,,Default Value,,,false,false,false,false,false,false,Default Value,Forrest@consolidatedmessenger.com,,,,,,,,,Forrest,true,,Forrest Chand,false,Male,,Default Value,,,104,Owner,,Chand,,Default Value,,,,false,false,,,,,No Feedback,,,false,,,Any,Morning,,Default Value,,,false,Default Value,,Ready To Launch,Active,,,,Default Value,,0,,2692179,,,Forrest Chand,,,,,,,,,def60b71-ee73-e911-a9ba-000d3a33bcb9,,,,,,
,,"Am Euro Platz 0101
A-1111 Vienna
Austria",,Vienna,Austria,,,,,,,,,,,Am Euro Platz 0101,,,,,A-1111,,Default Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,10/11/1992 12:00:00 AM,,789-456-7921,,,,,,b9a6e5b9-88df-e311-b8e5-6c3be5a8b200,false,,,Default Value,,,false,false,false,false,false,false,Default Value,ryans@alpineskihouse.com,,,,,,,,,Ryan,true,,Ryan Spanton,false,Male,,Default Value,,,104,,,Spanton,,Default Value,,,,false,false,,,,,No Feedback,,,false,,,Any,Morning,,Default Value,,,false,Default Value,,Ready To Launch,Active,,,,Default Value,,0,,2692127,,,Ryan Spanton,,,,,,,,,def60b71-ee73-e911-a9ba-000d3a33bcb9,,,,,,
,,"Am Euro Platz 0101
A-1111 Vienna
Austria",,Vienna,Austria,,,,,,,,,,,Am Euro Platz 0101,,,,,A-1111,,Default Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,1/6/1956 12:00:00 AM,,111-587-4577,,,,,,73a4e5b9-88df-e311-b8e5-6c3be5a8b200,false,,,Default Value,,,false,false,false,false,false,false,Default Value,georgeli@alpineskihouse.com,,,,,,,,,George,true,,George Li,false,Male,,Default Value,,,104,Board Member,,Li,,Default Value,,,,false,false,,,,,No Feedback,,,false,,,Any,Morning,,Default Value,,,false,Default Value,,Ready To Launch,Active,,,,Default Value,,0,,2692126,,,George Li,,,,,,,,,def60b71-ee73-e911-a9ba-000d3a33bcb9,,,,,,
,,"Am Euro Platz 0101
A-1111 Vienna
Austria",,Vienna,Austria,,,,,,,,,,,Am Euro Platz 0101,,,,,A-1111,,Default Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,8/16/1987 12:00:00 AM,,178-854-4589,,,,,,75a2e5b9-88df-e311-b8e5-6c3be5a8b200,false,,,Default Value,,,false,false,false,false,false,false,Default Value,williamf@alpineskihouse.com,,,,,,,,,William,true,,William Flash,false,Male,,Default Value,,,104,,,Flash,,Default Value,,,,false,false,,,,,No Feedback,,,false,,,Any,Morning,,Default Value,,,false,Default Value,,Ready To Launch,Active,,,,Default Value,,0,,2692125,,,William Flash,,,,,,,,,def60b71-ee73-e911-a9ba-000d3a33bcb9,,,,,,
,,"Am Euro Platz 0101
A-1111 Vienna
Austria",,Vienna,Austria,,,,,,,,,,,Am Euro Platz 0101,,,,,A-1111,,Default Value,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,9/13/1951 12:00:00 AM,,407-967-2230,,,,,,b5a0e5b9-88df-e311-b8e5-6c3be5a8b200,false,,,Default Value,,,false,false,false,false,false,false,Default Value,lucaa@alpineskihouse.com,,,,,,,,,Luca,true,,Luca Argentiero,false,Male,,Default Value,,,104,,,Argentiero,,Default Value,,,,false,false,,,,,No Feedback,,,false,,,Any,Morning,,Default Value,,,false,Default Value,,Ready To Launch,Active,,,,Default Value,,0,,2692124,,,Luca Argentiero,,,,,,,,,def60b71-ee73-e911-a9ba-000d3a33bcb9,,,,,,
